conversion,conversionAjustada2punto2Kg,mortalidadPor,noDePollosMuertos,pesoFinalPolloG,gananciaPesoDiaG,AD3Engrode,AD3Inicio,AD3Preinicio,consumoAjustadoA2punto2Kg,consumoDiaPolloG,consumoTotalPolloG,duracionEngordeDias,ea,edadAjustadaA2punto2Kg,edadEnDias,feep,ip,n,noPollitos,empresa,granja,municipio
1.77,1.79,0.05,,2103,51.48,0,0,0,3949.97,90.92,3714,40.85,119.08,42.07,41,278.05,67.43,53388,17748, Avicola  Miluc  Ltda. , Marisol  I ,Mesitas
1.81,1.86,0.05,,2035,47.94,0,0,0,4110.73,87,3693,42.45,112.14,44.66,42,251.1,61.79,53401,62322, Avicola  Miluc  Ltda. , Santa  Rita ,Guayabal
1.8,1.83,0.03,,2086,49.61,0,0,0,4047.15,89.49,3763,42.05,115.64,43.54,42,267.22,64.1,53059,20400, Avicola  Miluc  Ltda. , Villa  Anita ,Tena
1.88,1.89,0.15,,2146,49.63,0,0,0,4167.61,93.18,4029,43.24,114.3,43.95,43,225.33,60.88,53075,40800, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.85,1.81,0.05,,2358,52.73,0,0,0,3981.57,97.7,4369,44.72,127.26,42.71,45,269.2,68.69,53110,26520, Avicola  Miluc  Ltda. , Recuerdos  I ,Nemocon
1.79,1.79,0.03,,2180,50.29,0,0,0,3945.6,89.9,3897,43.35,121.95,43.62,43,274.01,68.22,53146,30600, Avicola  Miluc  Ltda. , Floresta  II ,Guayabal
1.86,1.88,0.05,,2114,48.55,0,0,0,4146.63,90.19,3927,43.54,113.8,44.69,44,248.85,61.26,53148,34680, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.87,1.9,0.15,,2092,51.43,0,0,0,4187.53,96.09,3909,40.68,111.96,42.04,41,234.78,59.92,53169,10209, Avicola  Miluc  Ltda. , San  Catalina ,Cachipay
1.78,1.79,0.08,,2128,56.22,0,0,0,3954.35,99.84,3779,37.85,119.83,38.69,38,291.21,67.48,53178,39882, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.7,1.72,0.04,,2092,54.88,0,0,0,3804.03,93.15,3551,38.12,123.25,39.4,38,311.78,72.61,53185,37434, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.81,1.83,0.05,,2094,47.53,0,0,0,4047.22,85.86,3783,44.06,115.91,45.51,44,250.14,64.16,53221,28699, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.78,1.83,0.05,,2004,51.77,0,0,0,4068.06,92.41,3577,38.71,112.27,41.12,39,275.21,62.9,53251,26054, Avicola  Miluc  Ltda. , Buenos  Aires , San  Antonio 
1.68,1.72,0.01,,2037,51.88,0,0,0,3802.75,87.14,3421,39.26,121.29,41.27,39,304.54,72.22,53252,29846, Avicola  Miluc  Ltda. , Floresta  II ,Guayabal
1.69,1.72,0.02,,2077,51.08,0,0,0,3802.01,86.42,3514,40.66,122.76,42.22,41,295.97,72.56,53291,42738, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.85,1.89,0.03,,2045,48.41,0,0,0,4182.24,89.56,3783,42.24,110.55,44.3,42,253.32,59.76,53300,62210, Avicola  Miluc  Ltda. , Santa  Rita ,Guayabal
1.94,1.97,0.07,,2097,47.18,0,0,0,4351.01,91.68,4075,44.45,107.91,45.87,44,226.33,55.53,53311,53754, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.7,1.75,0.02,,1987,51.46,0,0,0,3884.59,87.41,3375,38.61,116.98,41.24,39,295.58,68.87,53318,30600, Avicola  Miluc  Ltda. , Villa  Aleja  II ,Guayabal
1.89,1.94,0.05,,2016,48.8,0,0,0,4292.42,92.13,3806,41.31,106.79,43.72,41,244.95,56.56,53330,30524, Avicola  Miluc  Ltda. , Santa  Lucia ,Guayabal
1.8,1.83,0.03,,2040,49.9,0,0,0,4062.3,89.58,3662,40.88,113.64,42.94,41,270.17,63.31,53336,38352, Avicola  Miluc  Ltda. , Delicias  I ,Arbelaez
1.84,1.87,0.07,,2070,51.88,0,0,0,4131.81,95.26,3801,39.9,112.73,41.52,40,261.89,61.39,53347,18504, Avicola  Miluc  Ltda. , Floresta  I ,Guayabal
1.79,1.83,0.09,,2025,48.64,0,0,0,4053.93,86.88,3617,41.63,113.37,43.93,42,246.76,63.47,53352,28317, Avicola  Miluc  Ltda. , Recuerdos  I ,Nemocon
1.8,1.82,0.04,,2111,50.71,0,0,0,4018.26,91.23,3798,41.63,117.33,42.77,42,271.29,65.22,53353,31620, Avicola  Miluc  Ltda. , Santa  Rita  II ,Guayabal
1.79,1.84,0.03,,2022,47.59,0,0,0,4067.95,85.24,3622,42.49,112.88,44.88,42,256.67,63.02,53383,45900, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.82,1.85,0.03,,2057,49.71,0,0,0,4103.39,90.43,3742,41.38,113.07,43.23,41,265.19,62.16,53393,38760, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.71,1.75,0.03,,2010,49.31,0,0,0,3885.69,84.18,3431,40.76,117.75,43.22,41,279.01,68.98,53400,18360, Avicola  Miluc  Ltda. , Floresta  I ,Guayabal
1.69,1.69,0.05,,2215,51.21,0,0,0,3716.67,86.73,3751,43.25,130.8,43.06,43,286.61,77.24,53407,34680, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.72,1.74,,,,49.85,0,0,0,3845.8,85.83,3635,42.35,122.59,43.51,42,274.44,,,, Avicola  Miluc  Ltda. , Santa  Ana ,
1.96,1.94,0.08,,2255,49.93,0,0,0,4267.46,97.7,4412,45.16,115.25,44.44,45,235.55,58.91,53111,30600, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.87,1.91,0.08,,2038,49.05,0,0,0,4235.59,91.77,3813,41.55,108.93,43.67,42,240.97,58.22,53125,52020, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.87,1.88,0.06,,2179,48.69,0,0,0,4137.52,91.26,4084,44.75,116.26,45.04,45,244.52,62.03,53137,26520, Avicola  Miluc  Ltda. , Santa  Rita  I ,Guayabal
2.12,2.11,0.14,,2256,47.46,0,0,0,4628.38,100.74,4788,47.53,106.3,46.75,48,191.5,50.09,53144,28560, Avicola  Miluc  Ltda. , Recuerdos  II ,Anolaima
1.81,1.83,0.18,,2127,48.99,0,0,0,4036.48,88.78,3855,43.42,117.36,44.39,43,220.98,64.75,53150,53040, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.78,1.82,0.08,,2057,48.57,0,0,0,4015.66,86.47,3662,42.35,115.54,44.25,42,249.93,64.9,53176,42227, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.74,1.8,0.03,,1968,49.05,0,0,0,3992.45,85.29,3422,40.12,113.18,43.11,40,273.58,65.09,53201,63646, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.7,1.73,0.06,,2072,52.39,0,0,0,3819.07,88.95,3518,39.55,122.03,41.13,40,288.52,71.87,53203,8160, Avicola  Miluc  Ltda. , Santa  Ana ,Cachipay
1.7,1.73,0.02,,2098,53.28,0,0,0,3810.37,90.68,3571,39.38,123.26,40.62,39,306.19,72.42,53210,78185, Avicola  Miluc  Ltda. ,Marisol,Mesitas
1.82,1.88,0.03,,1995,48.42,0,0,0,4164.83,88.33,3639,41.2,109.37,43.89,41,257.67,59.96,53229,30600, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.76,1.79,0.03,,2068,49.57,0,0,0,3955.57,87.1,3634,41.72,117.68,43.44,42,272.49,66.97,53257,25720, Avicola  Miluc  Ltda. ,Marbella,Arbelaez
2,2.02,0.05,,2107,46.83,0,0,0,4465.79,93.58,4210,44.99,105.45,46.28,45,222.45,52.78,53261,86961, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.75,1.73,0.04,,2294,51.35,0,0,0,3796.23,89.9,4016,44.67,131.04,43.46,45,280.47,74.85,53276,10438, Avicola  Miluc  Ltda. , San  Catalina ,Cachipay
1.77,1.82,0.02,,1989,47.87,0,0,0,4046.89,84.74,3521,41.55,112.36,44.35,42,263.96,63.47,53294,19380, Avicola  Miluc  Ltda. , Villa  Anita , La  Mesa 
1.87,1.91,0.04,,2043,48.74,0,0,0,4218.94,90.91,3811,41.92,109.52,43.99,42,250.8,58.71,53310,33660, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.85,1.88,0.04,,2089,50.57,0,0,0,4155.05,93.71,3871,41.31,112.73,42.73,41,263.24,60.84,53313,67218, Avicola  Miluc  Ltda. ,Marisol,Mesitas
1.87,1.91,0.03,,2048,50.17,0,0,0,4229.98,93.92,3834,40.82,109.4,42.77,41,259.41,58.44,53335,33002, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.79,1.81,0.07,,2111,51.21,0,0,0,3991.81,91.53,3773,41.22,118.11,42.35,41,267.26,66.08,53351,30906, Avicola  Miluc  Ltda. , Santa  Rita  I ,Guayabal
1.75,1.76,0.05,,2174,53.3,0,0,0,3874.04,93.45,3812,40.79,123.98,41.11,41,288.77,70.71,53356,72828, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.75,1.78,0.06,,2099,50.68,0,0,0,3919.83,88.75,3676,41.42,119.85,42.71,41,271.39,68.44,53361,28560, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.84,1.86,0.05,,2093,48.73,0,0,0,4118.4,89.57,3847,42.95,113.87,44.37,43,252.86,61.95,53380,72063, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.75,1.72,0.04,,2292,54.55,0,0,0,3786.46,95.22,4001,42.02,131.3,40.9,42,299.13,75.22,53409,68952, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.77,1.77,0.03,,2207,51.1,0,0,0,3885.26,90.34,3902,43.19,124.83,43.11,43,280.22,70.6,53420,67116, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.73,1.77,0.05,,2050,52.52,0,0,0,3908.03,90.88,3547,39.03,118.48,40.87,39,288.22,68.48,53065,13260, Avicola  Miluc  Ltda. , Buenos  Aires  II , San  Antonio 
1.93,1.97,0.11,,2053,49.9,0,0,0,4360.8,96.4,3966,41.14,106.27,43.04,41,230.85,55.01,53115,13260, Avicola  Miluc  Ltda. , Buenos  Aires  I , San  Antonio 
1.72,1.75,0.05,,2077,40.04,0,0,0,3875.59,69.06,3582,51.87,120.43,53.86,52,220.41,69.83,53120,10200, Avicola  Miluc  Ltda. , San  Catalina ,Cachipay
1.88,1.86,0.06,,2281,50.15,0,0,0,4076.64,94.11,4280,45.48,121.56,44.41,45,250.07,64.79,53139,35700, Avicola  Miluc  Ltda. , Santa  Rita  II ,Guayabal
1.83,1.86,0.08,,2103,51.73,0,0,0,4098.87,94.81,3854,40.65,114.75,41.87,41,259.15,62.62,53166,24480, Avicola  Miluc  Ltda. , Recuerdos  I ,Nemocon
1.7,1.73,0.05,,2065,50.86,0,0,0,3818.48,86.23,3501,40.6,121.8,42.31,41,285.15,71.84,53170,27540, Avicola  Miluc  Ltda. , Floresta  II ,Guayabal
1.7,1.74,0.03,,2049,53.23,0,0,0,3850.04,90.72,3492,38.49,120.23,40.31,38,304.11,70.55,53191,25500, Avicola  Miluc  Ltda. , La  Choco ,Tena
1.71,1.75,0.04,,2032,50.06,0,0,0,3880.51,85.71,3479,40.59,118.68,42.74,41,280.51,69.32,53197,10967, Avicola  Miluc  Ltda. , San  Catalina ,Cachipay
1.68,1.71,0.03,,2068,51.56,0,0,0,3785.77,86.71,3478,40.11,122.96,41.76,40,296.89,73.11,53198,30830, Avicola  Miluc  Ltda. , Floresta  II ,Guayabal
1.75,1.8,0.05,,2005,49.9,0,0,0,3997.03,87.53,3517,40.18,114.3,42.67,40,268.99,65.16,53206,39780, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.75,1.78,0.03,,2087,51.42,0,0,0,3924.1,89.95,3651,40.59,119.3,42.01,41,284.58,68.19,53240,22440, Avicola  Miluc  Ltda. , Luna  Verde ,Anolaima
1.68,1.72,0.03,,2046,51.65,0,0,0,3805.98,86.97,3445,39.61,121.51,41.53,40,296.99,72.17,53244,26155, Avicola  Miluc  Ltda. , La  Choco ,Tena
1.78,1.84,0.07,,1939,47.89,0,0,0,4106.01,85.11,3446,40.49,109.1,43.92,40,249.65,61.39,53250,30486, Avicola  Miluc  Ltda. , Santa  Lucia ,Cachipay
1.81,1.8,0.03,,2240,50.56,0,0,0,3965.32,91.72,4063,44.3,123.49,43.78,44,269.36,68.08,53281,40800, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.99,2.03,0.01,,2068,48.58,0,0,0,4480.22,96.69,4116,42.57,103.9,44.32,43,241.05,52.2,53307,27744, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.86,1.87,0.05,,2153,49.02,0,0,0,4121.3,91.12,4002,43.92,115.83,44.55,44,251.19,62.31,53312,30804, Avicola  Miluc  Ltda. , Delicias  I ,Arbelaez
1.72,1.75,0.08,,2057,47.31,0,0,0,3874.2,81.26,3533,43.48,119.76,45.43,43,253.47,69.73,53323,27451, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.77,1.81,0.05,,2053,49.58,0,0,0,4006.75,88,3644,41.41,115.66,43.32,41,264.1,65.16,53324,33622, Avicola  Miluc  Ltda. , Santa  Rita  I ,Guayabal
1.8,1.86,0.04,,1965,48.6,0,0,0,4134.37,87.46,3536,40.43,109.2,43.49,40,260.04,60.68,53373,31110, Avicola  Miluc  Ltda. , La  Choco ,Tena
1.77,1.75,0.05,,2260,54.91,0,0,0,3853.61,97.08,3996,41.16,127.82,40.44,41,295.82,72.29,53421,58956, Avicola  Miluc  Ltda. , Dorada  I ,Anolaima
1.69,1.71,0.03,,2122,52.04,0,0,0,3764.86,87.89,3584,40.78,125.64,41.76,41,298.89,74.39,53061,18360, Avicola  Miluc  Ltda. , Floresta  I ,Guayabal
1.76,1.79,0.07,,2080,49.7,0,0,0,3946.68,87.34,3655,41.85,118.37,43.41,42,263.21,67.36,53064,29580, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.86,1.87,0.14,,2191,51.11,0,0,0,4107.77,95.29,4085,42.87,117.51,42.99,43,235.61,63.03,53074,40800, Avicola  Miluc  Ltda. , Delicias  I ,Arbelaez
1.62,1.65,0.04,,2052,53.82,0,0,0,3652.97,87.07,3320,38.13,126.83,39.9,38,318.72,78.39,53088,16320, Avicola  Miluc  Ltda. , Floresta  I ,Guayabal
1.68,1.74,0.03,,1970,48.64,0,0,0,3862.07,81.85,3315,40.5,117.07,43.49,41,280.38,69.57,53097,39780, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.77,1.79,0.06,,2115,52.14,0,0,0,3953.99,92.38,3747,40.56,119.38,41.62,41,275.22,67.39,53116,18360, Avicola  Miluc  Ltda. , Floresta  I ,Guayabal
1.79,1.82,0.03,,2095,49.75,0,0,0,4013.55,89.15,3754,42.11,116.92,43.48,42,269.57,65.25,53121,67320, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.86,1.87,0.08,,2155,50.61,0,0,0,4127.39,94.25,4013,42.58,115.72,43.17,43,250.19,62.14,53145,33660, Avicola  Miluc  Ltda. ,Santanamo,Guayabal
1.88,1.82,0.05,,2447,52.91,0,0,0,3990.91,99.42,4598,46.25,130.23,43.08,46,266.91,69.3,53155,30600, Avicola  Miluc  Ltda. , Dorada  I ,Anolaima
1.78,1.81,0.06,,2079,48.14,0,0,0,3995.77,85.62,3698,43.19,116.88,44.82,43,253.55,65.71,53159,20400, Avicola  Miluc  Ltda. , Villa  Anita , La  Mesa 
1.8,1.82,0.07,,2127,52.29,0,0,0,4018.68,94.35,3838,40.68,117.88,41.59,41,268.1,65.33,53167,11220, Avicola  Miluc  Ltda. , Buenos  Aires  I , San  Antonio 
1.79,1.85,0.05,,1970,49.42,0,0,0,4109.05,88.48,3527,39.86,110.03,42.81,40,262.95,61.46,53190,34876, Avicola  Miluc  Ltda. , Santa  Rita  I ,Guayabal
1.84,1.89,0.09,,1996,46.73,0,0,0,4196.21,85.9,3669,42.71,108.59,45.49,43,231.88,59.07,53196,30600, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.72,1.75,0.01,,2076,50.36,0,0,0,3863.01,86.56,3568,41.22,120.79,42.81,41,290.21,70.28,53238,30300, Avicola  Miluc  Ltda. , Dorada  I ,Anolaima
1.64,1.67,0.03,,2075,53.65,0,0,0,3680.33,87.82,3397,38.68,126.75,40.19,39,319.39,77.42,53241,29001, Avicola  Miluc  Ltda. , Villa  Aleja  II ,Guayabal
1.71,1.74,0.06,,2066,50.49,0,0,0,3856.25,86.46,3538,40.92,120.64,42.63,41,277.69,70.45,53247,31620, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.86,1.93,0.07,,1943,44.52,0,0,0,4293.59,82.81,3614,43.64,104.46,47.28,44,223.65,56.16,53248,28038, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.79,1.79,0.02,,2212,48.31,0,0,0,3926.98,86.39,3956,45.79,123.68,45.63,46,265.27,69.16,53299,18564, Avicola  Miluc  Ltda. , Floresta  I ,Guayabal
1.72,1.73,0.04,,2131,50.71,0,0,0,3823.48,87.13,3661,42.02,124.04,42.91,42,282.76,72.2,53374,30600, Avicola  Miluc  Ltda. , Santa  Rita  I ,Guayabal
1.79,1.83,0.05,,2048,49.46,0,0,0,4044.63,88.53,3666,41.41,114.41,43.39,41,262.63,63.92,53376,36465, Avicola  Miluc  Ltda. , Santa  Rita  II ,Guayabal
1.69,1.7,0.03,,2122,50.81,0,0,0,3758.56,85.68,3578,41.76,125.85,42.76,42,292.99,74.64,53381,23154, Avicola  Miluc  Ltda. , Santa  Lucia ,Guayabal
1.89,1.95,0.03,,1995,46.03,0,0,0,4326.2,87.22,3780,43.34,105.29,46.17,43,235.23,55.57,53384,38760, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.77,1.79,0.06,,2126,50.97,0,0,0,3952.12,90.43,3772,41.71,119.83,42.66,42,270.46,67.54,53387,54213, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
2.08,2.14,0.2,,1970,45.77,0,0,0,4769.62,95.12,4094,43.04,94.79,46.22,43,175.37,45.61,53402,25143, Avicola  Miluc  Ltda. , La  Choco ,Tena
1.62,1.62,0.04,,2199,50.35,0,0,0,3563.2,81.54,3561,43.67,135.79,43.69,44,297.48,83.86,53411,24480, Avicola  Miluc  Ltda. , Santa  Lucia ,Guayabal
1.71,1.75,0.05,,2052,48.66,0,0,0,3867.52,83.35,3515,42.17,119.79,44.13,42,270.29,69.93,53433,27540, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.76,1.79,0.04,,2060,49.52,0,0,0,3958.3,86.95,3617,41.6,117.32,43.42,42,271.64,66.82,53070,34680, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.71,1.76,0.06,,2017,50.25,0,0,0,3897.24,86.15,3458,40.14,117.65,42.47,40,276.24,68.62,53071,40800, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.79,1.84,0.07,,2010,49.02,0,0,0,4081.62,87.9,3604,41,112.1,43.47,41,253.48,62.52,53101,26520, Avicola  Miluc  Ltda. ,Marbella,Arbelaez
1.7,1.74,0.03,,2027,50.75,0,0,0,3861.42,86.38,3450,39.94,119.09,42.12,40,287.75,69.97,53117,29580, Avicola  Miluc  Ltda. , Floresta  II ,Guayabal
1.8,1.82,0.07,,2120,50.79,0,0,0,4017.97,91.52,3820,41.74,117.65,42.77,42,263.38,65.3,53123,40800, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.78,1.8,0.06,,2124,53.29,0,0,0,3975.17,95.06,3789.1,39.86,119.06,40.79,40,280.38,66.74,53124,51000, Avicola  Miluc  Ltda. , Santa  Ana ,Cachipay
1.68,1.72,0.05,,2021,53.72,0,0,0,3815.64,90.24,3395,37.62,120.31,39.75,38,304.69,71.62,53127,26520, Avicola  Miluc  Ltda. ,Marbella,Arbelaez
1.81,1.83,0.05,,2114,50.79,0,0,0,4031.53,91.73,3818,41.62,117.05,42.72,42,268.09,64.81,53129,30600, Avicola  Miluc  Ltda. , Dorada  I ,Anolaima
1.81,1.82,0.04,,2135,47.97,0,0,0,4018.89,86.68,3858,44.51,118.15,45.4,45,255.58,65.38,53147,69360, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.77,1.8,0.04,,2064,48.26,0,0,0,3985.85,85.39,3652,42.77,116.65,44.59,43,261.95,65.93,53149,40800, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.86,1.9,0.11,,2062,49.67,0,0,0,4191.22,92.39,3835,41.51,110.87,43.3,42,237.72,59.61,53161,25500, Avicola  Miluc  Ltda. , La  Choco ,Tena
2.07,2.08,0.21,,2170,50.84,0,0,0,4574.53,105.2,4490,42.68,104.88,43.07,43,194.83,50.69,53172,28560, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.66,1.68,0.03,,2094,52.71,0,0,0,3718.77,87.49,3476,39.73,126.15,41.03,40,308.7,75.99,53211,30600, Avicola  Miluc  Ltda. , Dorada  I ,Anolaima
1.77,1.84,0.04,,1921,48.79,0,0,0,4100.6,86.26,3396,39.37,108.66,42.96,39,264.84,61.47,53216,22440, Avicola  Miluc  Ltda. , Luna  Verde ,Anolaima
1.77,1.8,0.05,,2084,51.08,0,0,0,3981.44,90.61,3697,40.8,117.48,42.27,41,272.52,66.22,53218,35830, Avicola  Miluc  Ltda. , Santa  Rita  II ,Guayabal
1.81,1.87,0.05,,1971,47.7,0,0,0,4148.02,86.23,3563,41.32,109.03,44.36,41,249.53,60.32,53230,26520, Avicola  Miluc  Ltda. ,Marbella,Arbelaez
1.88,1.92,0.05,,2016,48.15,0,0,0,4263.1,90.28,3780,41.87,107.52,44.31,42,243.68,57.34,53235,40950, Avicola  Miluc  Ltda. , Delicias  I ,Arbelaez
1.7,1.77,0.04,,1936,47.58,0,0,0,3935.95,81,3296,40.69,113.72,44.18,41,268.59,66.79,53245,35700, Avicola  Miluc  Ltda. , Santa  Rita  II ,Guayabal
1.72,1.73,0.03,,2162,54.64,0,0,0,3813.25,94.11,3724,39.57,125.52,40.03,40,306.69,72.87,53260,19764, Avicola  Miluc  Ltda. ,Marisol,Mesitas
1.78,1.76,0.02,,2278,52.5,0,0,0,3861.51,93.27,4047,43.39,128.23,42.41,43,288.39,72.18,53267,42154, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.76,1.71,0.01,,2425,52.58,0,0,0,3745.93,92.48,4265,46.12,137.88,43.22,46,295.74,78.4,53288,19380, Avicola  Miluc  Ltda. , Dorada  II ,Anolaima
1.59,1.64,0.03,,1981,47.63,0,0,0,3637.63,75.67,3147,41.59,124.7,44.51,42,291.5,78.5,53293,32946, Avicola  Miluc  Ltda. , Villa  Aleja  II ,Guayabal
1.66,1.71,0.05,,2016,47.45,0,0,0,3784.91,78.98,3356,42.49,121.1,44.97,42,271.47,72.75,53301,10200, Avicola  Miluc  Ltda. , San  Catalina ,Cachipay
1.74,1.78,0.02,,2046,52.68,0,0,0,3938.55,91.79,3565,38.84,117.42,40.72,39,294.82,67.39,53317,41514, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.87,1.9,0.06,,2088,52.02,0,0,0,4202.91,97.48,3913,40.14,111.42,41.53,40,260.7,59.45,53329,25500, Avicola  Miluc  Ltda. , Buenos  Aires , La  Mesa 
1.74,1.78,0.03,,2018,49.98,0,0,0,3953.1,86.92,3510,40.38,116.02,42.71,40,278.65,66.7,53348,30600, Avicola  Miluc  Ltda. , La  Choco ,Tena
1.75,1.78,0.03,,2073,52.28,0,0,0,3939.1,91.58,3631,39.65,118.35,41.22,40,288.34,67.57,53391,29478, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.71,1.68,0.03,,2293,57.71,0,0,0,3698.19,98.41,3910,39.73,134.47,38.66,40,328.99,78.86,53395,22440, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.75,1.75,0.08,,2192,50.78,0,0,0,3855,88.86,3836,43.17,125.26,43.28,43,266.93,71.58,53403,24480, Avicola  Miluc  Ltda. , Recuerdos  II ,Nemocon
1.84,1.79,0.04,,2374,53.8,0,0,0,3938,98.8,4360,44.13,129.26,41.95,44,279.76,70.38,53425,36618, Avicola  Miluc  Ltda. , Villa  Aleja  II ,Guayabal
1.69,1.71,0.07,,2146,54.03,0,0,0,3759.02,91.49,3634,39.72,126.73,40.38,40,296.9,74.84,53086,25500, Avicola  Miluc  Ltda. , La  Choco ,Tena
1.86,1.89,0.07,,2065,47.29,0,0,0,4180.59,87.77,3833,43.67,111.25,45.51,44,237.27,59.94,53058,33558, Avicola  Miluc  Ltda. , Santa  Rita  II ,Guayabal
1.63,1.66,0.03,,2070,53.32,0,0,0,3676.34,87.12,3382,38.82,126.7,40.39,39,317.11,77.55,53103,30600, Avicola  Miluc  Ltda. , Dorada  I ,Cachipay
1.84,1.88,0.1,,2050,48.89,0,0,0,4158.14,90.01,3774,41.93,111.35,43.9,42,237.74,60.49,53119,33660, Avicola  Miluc  Ltda. ,Santanamo,Guayabal
1.71,1.68,0.09,,2293,57.58,0,0,0,3699.13,98.22,3911,39.82,134.44,38.75,40,307.01,78.82,53132,22032, Avicola  Miluc  Ltda. , Luna  Verde ,Cachipay
1.83,1.85,0.03,,2136,51.38,0,0,0,4074.61,94.15,3914,41.57,116.57,42.39,42,271.62,63.62,53140,12240, Avicola  Miluc  Ltda. , Buenos  Aires  I , San  Antonio 
1.75,1.78,0.06,,2087,49.48,0,0,0,3932.69,86.75,3659,42.18,119.04,43.66,42,264.69,67.9,53163,30600, Avicola  Miluc  Ltda. , Santa  Rita  I ,Guayabal
1.75,1.79,0.03,,2024,47.1,0,0,0,3963.64,82.24,3534,42.97,115.92,45.36,43,261.71,66.39,53174,63759, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.7,1.72,0.05,,2114,50.21,0,0,0,3799.23,85.46,3598,42.1,124.21,43.22,42,280.19,72.98,53177,47622, Avicola  Miluc  Ltda. , Delicias  II ,Arbelaez
1.77,1.82,0.04,,2021,48.82,0,0,0,4024.69,86.5,3581,41.4,114.06,43.74,41,265.21,64.37,53186,20400, Avicola  Miluc  Ltda. , Villa  Anita , La  Mesa 
1.71,1.76,0.03,,1985,49.33,0,0,0,3908.54,84.27,3391,40.24,116.2,43.01,40,279.96,68.02,53199,64361, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.82,1.86,0.04,,2063,49.27,0,0,0,4103.21,89.73,3757,41.87,113.28,43.66,42,260.21,62.2,53209,40204, Avicola  Miluc  Ltda. , Santa  Ana ,Cachipay
1.72,1.76,0.02,,2041,49.47,0,0,0,3898.79,85.24,3517,41.26,118.44,43.32,41,280.76,68.74,53226,67303, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.67,1.7,0.02,,2058,52.66,0,0,0,3759.81,87.79,3431,39.08,123.44,40.82,39,308.16,74.04,53242,43527, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.72,1.78,0.06,,1949,47.97,0,0,0,3957.82,82.35,3346,40.63,113.53,43.93,41,261.26,66.13,53243,26520, Avicola  Miluc  Ltda. , Recuerdos  I ,Nemocon
1.82,1.85,0.04,,2093,48.98,0,0,0,4076.65,89.12,3808,42.73,115.04,44.15,43,258.08,63.23,53280,33660, Avicola  Miluc  Ltda. ,Santanamo,Guayabal
